customerID,Churn,sim_logins,sim_support_contacts,sim_data_usage_gb
0374-AACSZ,No,9,0,2.8960379418741735
7239-HZZCX,Yes,9,3,0.29016465799530905
4872-VXRIL,No,7,0,13.709365482409872
9140-CZQZZ,No,6,2,2.288336567762372
3423-HHXAO,No,8,1,2.2219804951064357
9938-TKDGL,No,8,0,0.7631056103904691
0531-ZZJWQ,No,5,1,1.3342177245118607
6537-QLGEX,No,10,0,3.8812466986827583
2688-BHGOG,No,6,1,6.667916382323028
7683-CBDKJ,Yes,4,3,3.3317815098935024
0946-CLJTI,Yes,4,0,1.9478677247895124
3160-TYXLT,No,7,0,4.6827913526171905
1325-USMEC,No,10,2,2.759864100245333
0916-QOFDP,No,4,0,5.834252014573781
0628-CNQRM,Yes,2,1,1.294208625966618
5606-AMZBO,No,6,0,2.0202358452783713
6199-IPCAO,No,13,1,2.2632828055722922
7665-TOALD,Yes,0,2,2.8271300327572564
0112-QWPNC,Yes,1,1,1.7059806756954587
0324-BRPCJ,Yes,3,1,0.38977765999366715
2777-PHDEI,Yes,7,1,1.5917319627554234
5640-CAXOA,No,9,1,8.162956887852582
2235-EZAIK,No,5,0,7.6106515638386885
3847-BAERP,No,7,0,5.990549600593581
1196-AMORA,Yes,3,3,1.5213737536278835
4282-YMKNA,Yes,3,1,1.1041714001193212
1453-RZFON,No,8,0,2.976991070638632
8263-OKETD,No,3,0,3.5396289226094
0670-KDOMA,No,3,0,4.340717849655529
2476-YGEFM,No,5,0,6.187931605941609
8687-BAFGU,No,6,0,2.9914326427133147
0641-EVBOJ,No,6,0,5.387691281508382
0829-XXPLX,No,7,1,0.463328186181783
9974-JFBHQ,No,8,2,1.386702530562007
5356-RHIPP,Yes,8,2,1.7519322500499488
6624-JDRDS,No,3,1,3.223827155570404
0608-JDVEC,No,9,1,3.5646354689058684
9780-FKVVF,No,4,0,3.4681411886687505
1919-RTPQD,No,6,1,0.6526900653785018
5214-NLTIT,No,3,0,6.541683566818535
3345-PBBFH,No,8,1,2.8801185001572445
5055-BRMNE,No,9,1,1.3561120610450483
9189-JWSHV,Yes,4,1,2.05758589809561
2190-PHBHR,No,2,1,8.932329918847381
2650-GYRYL,No,5,1,5.218353086348097
0746-JTRFU,Yes,1,2,0.4873390527523321
5208-FVQKB,No,2,1,2.1485633545532674
7184-LRUUR,No,8,1,2.546443562315501
6627-CFOSN,No,7,0,6.348739305128391
3982-JGSFD,No,6,0,5.696120795698911
1574-DYCWE,No,9,1,2.138200750068517
7247-XOZPB,No,4,0,2.714212416480844
2466-FCCPT,No,7,0,2.156211364538951
6211-WWLTF,No,8,1,7.443095569997199
4826-TZEVA,No,5,1,2.6226497736406893
6016-NXBNJ,No,3,0,1.6970900679101244
9138-EFSMO,No,7,1,11.356649927155045
0576-WNXXC,Yes,3,0,1.3275139922777623
4632-XJMEX,No,6,2,3.8984201082947
8910-LEDAG,No,10,1,4.13055226667363
3452-GWUIN,No,7,0,5.338766652487733
2716-GFZOR,No,4,1,5.336481215895327
3724-UCSHY,No,4,0,3.9028568821702936
8626-XHBIE,No,7,0,3.497662868729214
4628-CTTLA,Yes,6,1,0.7254748401565176
3192-LNKRK,No,7,0,1.4477192315041572
4439-YRNVD,No,3,1,4.441449045727729
2876-VBBBL,Yes,3,4,1.5670112932414004
6834-NXDCA,Yes,3,5,2.376954416241593
2208-UGTGR,No,6,0,4.188550836131458
3005-TYFRD,No,9,1,5.640087040295263
8670-MEFCP,No,5,3,10.529936868996945
3079-BCHLN,No,6,0,5.280957810548176
7777-UNYHB,No,6,1,5.968451265993612
5597-GLBUC,Yes,3,1,2.025044471716948
7278-CKDNC,No,5,0,3.0650436373489094
2748-MYRVK,Yes,0,3,3.523541153728315
8450-UYIBU,No,8,1,2.187170096826097
2969-VAPYH,No,9,1,8.089725090501792
4822-YCXMX,Yes,3,0,1.8210118266991207
7181-OQCUT,No,7,1,2.4387269364187873
8474-UMLNT,No,5,0,1.3433236260981167
9821-POOTN,Yes,2,0,3.2560405702453696
3836-FZSDJ,No,6,1,1.3741212666257534
9142-XMYJH,No,4,0,3.629863804098637
6559-ILWKJ,Yes,2,1,2.901123298262275
0187-QSXOE,No,9,1,2.1901358966588353
7733-UDMTP,No,3,1,2.6203035946266153
2649-HWLYB,No,3,0,5.890829267094521
5214-CHIWJ,No,4,0,0.191717368237621
4229-CZMLL,Yes,3,0,0.6163299479385367
6904-JLBGY,No,4,0,8.065978746510169
2465-BLLEU,No,8,2,2.1210489679889295
1685-VAYJF,No,6,1,1.9332187593868222
8874-EJNSR,No,7,1,0.9848582281487559
6917-YACBP,No,3,0,5.714355139571951
5049-MUBWG,No,4,0,4.795591206754343
4223-WOZCM,No,6,0,7.355400386295804
0769-MURVM,No,7,1,6.315266366090392
9253-VIFJQ,No,8,0,1.9918237855689962
7030-FZTFM,No,10,0,4.2299034898842
9741-YLNTD,No,2,1,2.982646910327131
5917-RYRMG,No,5,0,2.967008003966949
5120-ZBLAI,No,5,0,5.655703230550068
1194-BHJYC,No,5,2,3.5812223253452142
3663-MITLP,Yes,2,1,1.8197793178974617
0906-QVPMS,No,6,0,4.160668000824306
9025-ZRPVR,Yes,3,2,0.748066339168658
1905-OEILC,No,7,1,3.3174026768835834
7858-GTZSP,No,7,1,8.839525351782134
3285-UCQVC,Yes,2,1,1.4265014103200746
6248-BSHKG,No,6,0,4.548517591843973
4685-TFLLS,No,5,0,4.798093056504885
3470-BTGQO,No,7,0,3.813603503330171
1209-VFFOC,No,6,0,4.942826236084896
8224-DWCKX,No,12,0,2.9101901416161198
5482-PLVPE,Yes,6,3,1.7277201942233424
4553-DVPZG,No,3,0,2.447774850286045
4902-OHLSK,Yes,1,5,0.7125184944102837
6917-IAYHD,No,5,0,2.21275272839738
0495-ZBNGW,Yes,2,1,3.297177985888643
8620-RJPZN,No,11,0,6.975161026755214
7572-KPVKK,No,4,1,4.028811677713364
2642-MAWLJ,No,4,0,5.495405220095112
2357-COQEK,Yes,3,0,1.9561651244919243
7103-ZGVNT,No,9,0,4.266424382757889
3737-GCSPV,Yes,0,0,3.033677644420556
2027-WKXMW,No,9,0,1.9382631227790257
7137-NAXML,No,6,2,3.7659326285332537
2428-ZMCTB,No,6,1,1.5537168620448318
2961-VNFKL,No,6,0,1.7232258097816706
1768-HNVGJ,No,11,1,1.0787682351161143
6963-KQYQB,No,3,0,2.906572642278407
5934-RMPOV,No,6,0,5.428807101538025
1207-BLKSA,No,5,1,3.2335085280117872
4088-YLDSU,Yes,4,4,2.1688911934619624
8316-BBQAY,No,5,1,8.500122528460457
1166-PQLGG,No,4,0,0.8732038694052097
3146-JTQHR,No,6,1,6.629178824682396
4291-YZODP,No,5,0,1.298457953090231
4395-PZMSN,No,6,0,0.3655373635352108
6427-FEFIG,No,4,1,3.830422707103677
0017-IUDMW,No,3,0,5.972222848973106
8706-HRADD,No,9,0,3.384330153202491
9955-QOPOY,No,6,0,6.535316929932092
4385-ZKVNW,No,8,0,3.1131108266396335
5446-DKWYW,No,2,0,15.338186261022164
2034-CGRHZ,Yes,4,1,3.458781645508385
5797-APWZC,Yes,4,0,1.6559937716780517
3683-QKIUE,Yes,3,0,2.6383627210423435
4228-ZGYUW,Yes,4,0,0.753301021701118
9031-ZVQPT,No,6,0,4.473316851777661
2990-IAJSV,No,5,0,3.629980325554612
8107-KNCIM,No,7,0,6.329199001507285
9027-YFHQJ,No,7,1,1.1004303716061168
5176-LDKUH,No,6,0,2.89497314474179
4644-OBGFZ,No,7,0,1.738962746538535
7926-IJOOU,No,2,0,3.1325076438937978
6480-YAGIY,No,8,0,4.008205419113838
4029-HPFVY,No,6,0,4.237415167808742
7602-DBTOU,No,7,1,1.6372748734489424
5345-BMKWB,No,3,2,1.7627272068905973
3519-ZKXGG,Yes,5,4,4.803220973885298
5457-COLHT,No,9,1,2.5791337792586546
6416-TVAIH,Yes,4,0,5.0427054816401204
5451-YHYPW,No,12,0,2.1739174974474342
5108-ADXWO,Yes,4,1,1.9133331965240987
7998-WNZEM,No,5,2,1.8665484593156378
3066-RRJIO,Yes,4,0,2.8351618112439696
4664-NJCMS,No,2,0,1.4964225827953284
0307-BCOPK,No,10,0,1.6403716125961125
7629-WFGLW,No,5,0,5.925008477640895
2542-HYGIQ,No,6,2,7.207236288207873
6715-OFDBP,Yes,6,1,1.0421170566839604
5016-LIPDW,No,3,0,5.999531653347871
6481-LXPWL,No,6,1,7.640044609093364
1567-DSCIC,Yes,6,2,1.286892862512436
2150-UWTFY,Yes,2,0,0.38486672951073564
6124-ACRHJ,No,5,2,3.854485642499688
9362-MWODR,No,6,1,5.774091071766137
9975-GPKZU,No,3,0,0.3217727358702622
9625-RZFUK,No,4,0,4.735451537027015
5153-LXKDT,No,8,3,4.940108326668345
5161-UBZXI,No,4,0,2.572269651371885
1020-JPQOW,No,8,1,1.890496658124091
7919-ZODZZ,No,3,2,2.6288430844880337
0565-JUPYD,No,9,0,1.3840134982953602
6867-ACCZI,No,2,0,4.890730697969496
5939-XAIXZ,No,7,1,3.6760737679585134
9054-FOWNV,No,5,1,2.2709081592918374
2683-BPJSO,Yes,0,1,3.174016302416352
2157-MXBJS,Yes,2,2,3.6756381361045376
8207-VVMYB,No,4,1,2.4707206028760833
9732-EQMWY,No,8,0,9.868612960053689
9360-AHGNL,Yes,3,3,1.0666564882670797
1087-UDSIH,Yes,4,0,1.9790640741920447
5269-NRGDP,No,7,0,8.126938975016968
6195-MELTI,No,6,1,2.0890563461914575
5485-WUYWF,Yes,6,1,5.442117697734761
2121-JAFOM,No,1,0,5.252400094805991
8818-DOPVL,No,7,1,0.656130973869118
2632-UCGVD,Yes,4,1,0.5727374066784209
5445-PZWGX,Yes,2,2,2.76684442144778
1227-UDMZR,No,6,1,7.918284258149199
5198-HQAEN,No,9,1,0.4261486506618563
9170-CCKOU,Yes,2,1,1.9768065838126019
2167-FQSTQ,No,5,1,6.600946422083843
2819-GWENI,No,5,0,3.7087351578860033
1043-YCUTE,Yes,3,0,2.1274172223660637
3814-MLAXC,Yes,2,1,1.5126964141333474
3572-UUHRS,No,1,1,0.4988033656859505
2692-PFYTJ,No,12,0,3.8589507064744666
1226-UDFZR,Yes,7,2,1.2072459530381792
5955-EPOAZ,No,10,1,8.161950762467189
6821-JPCDC,No,6,1,1.2927271220616792
8815-LMFLX,No,1,0,2.8526171113860634
9135-HSWOC,No,5,1,1.4034266813548804
8582-KRHPJ,No,3,3,2.042531451892243
5811-IWXYM,No,10,1,1.994178249471351
7044-YAACC,No,7,1,4.0286475479113015
8189-XRIKE,No,5,0,0.6815330697459758
1506-YJTYT,No,7,0,5.116839888301529
4123-DVHPH,No,8,2,1.2581787037979024
6425-YQLLO,Yes,3,2,3.9889775624773485
5442-UTCVD,Yes,4,0,2.3707515233540835
2228-BZDEE,No,5,2,1.2605477838042647
7734-DBOAI,Yes,1,3,0.3115538043437213
2789-CZANW,No,8,1,0.6519553603599473
2091-RFFBA,Yes,6,0,1.6598583831664868
2114-MGINA,Yes,2,2,1.3437791822668863
7596-LDUXP,No,10,0,2.23043847376514
3740-RLMVT,No,5,0,5.347709537194044
4489-SNOJF,Yes,6,0,2.673376996570865
2192-OZITF,No,5,0,2.215466102488468
5651-CPDND,No,9,1,1.1820818611822033
2186-QZEYA,No,8,1,2.100713062814619
1131-ALZWV,No,7,2,5.730258590983147
7729-XBTWX,No,8,2,11.445078161472923
9134-WYRVP,No,6,2,4.178792228920544
3284-SVCRO,No,5,1,0.7373200930454666
9732-OUYRN,No,7,0,2.869715995303887
0559-CKHUS,No,5,0,2.8254195075819175
2931-SVLTV,No,6,0,0.2616962016765126
6899-PPEEA,Yes,1,1,3.363397535330723
7504-UWHNB,No,5,2,2.503465826310737
2582-FFFZR,No,7,1,6.568393039551925
8908-NMQTX,No,11,2,2.651419462826028
2187-LZGPL,Yes,3,3,0.7005092976286098
1431-AIDJQ,No,8,1,4.035622028822484
6288-LBEAR,No,7,1,3.031824442114532
4597-NUCQV,Yes,5,0,3.6508400896081863
9019-QVLZD,Yes,2,1,2.8580888403434623
8413-YNHNV,No,4,0,5.208691469533397
5808-TOTXO,No,12,0,10.686822081750904
4369-NYSCF,No,6,0,4.130975445950141
6333-YDVLT,No,7,0,3.7292190542674093
5324-KTGCG,No,8,1,4.457861666905051
5599-HVLTW,No,4,0,1.334405880238487
7394-LWLYN,No,5,0,2.3251519057543457
3707-LRWZD,Yes,6,0,0.7452492645596752
6873-UDNLD,No,4,1,1.5376730146995123
2700-LUEVA,No,12,1,3.952289581503551
1455-ESIQH,Yes,5,0,3.5999558895490797
0958-YHXGP,No,4,0,6.602049324653868
1101-SSWAG,No,11,1,8.02978449678406
2979-SXESE,Yes,5,1,1.0866328948747859
4013-TLDHQ,Yes,4,3,1.955817865930265
5743-KHMNA,No,3,0,3.3075616974630284
4194-FJARJ,No,1,0,6.5399508016186925
5325-UWTWJ,No,9,0,1.5813164421486152
3969-GYXEL,No,7,0,7.129131232527134
9208-OLGAQ,No,3,0,3.6212872161927336
3244-CQPHU,No,10,0,5.484266553509264
2674-MLXMN,No,9,0,6.94654604112619
9708-HPXWZ,No,8,2,4.3241198565671155
6992-TKNYO,No,8,1,2.528112001264328
4468-YDOVK,No,6,0,7.162104426933725
3754-DXMRT,Yes,2,1,0.9502185194665053
5792-JALQC,No,6,2,7.143170649084269
7130-VTEWQ,Yes,1,2,4.769421244130296
2200-DSAAL,No,3,1,4.6814226820557385
4302-ZYFEL,No,6,1,2.701488855154891
9351-LZYGF,No,6,1,3.300260836016056
4366-CTOUZ,No,6,1,1.470432974413963
6121-VZNQB,Yes,2,1,3.368364872797372
7903-CMPEY,Yes,2,3,0.9463685112478419
1518-OMDIK,No,6,0,9.688389685127069
6671-NGWON,No,5,1,4.360168880082069
0595-ITUDF,No,10,1,1.879864309799761
6996-KNSML,Yes,5,0,2.534368826185908
1955-IBMMB,No,8,1,1.0962500741434273
0096-BXERS,No,2,0,9.093307179314369
3806-YAZOV,No,6,0,1.4428237298054811
7998-ZLXWN,No,10,1,3.5242083954984182
6253-WRFHY,No,6,2,5.106624558662112
9133-AYJZG,No,7,0,1.9336049472470838
2675-OTVVJ,No,4,0,4.4309062049109125
8680-CGLTP,No,5,2,2.0607869921063324
8430-TWCBX,No,6,1,7.1654789273066175
5018-GWURO,No,7,1,2.912443561246604
6741-QRLUP,No,9,2,2.5901819977000797
4737-HOBAX,No,2,1,2.2615905415934594
0537-QYZZN,No,8,0,1.47819001500277
3340-QBBFM,No,7,3,1.8268340489090176
1704-NRWYE,Yes,3,0,3.1305002870484167
2592-SEIFQ,Yes,3,1,3.1740405683474964
8200-KLNYW,No,8,1,7.971223281820195
3372-CDXFJ,No,8,1,4.260065288246563
4781-ZXYGU,No,6,0,2.2726085276629933
7632-YUTXB,No,8,1,4.382092661026082
2718-YSKCS,No,5,1,5.148233666369547
9896-UYMIE,No,5,0,8.294345070833842
0853-NWIFK,No,8,1,3.9598939445224555
8212-CRQXP,No,5,1,1.3057984413634758
6980-CDGFC,No,7,1,2.262001745385505
7691-XVTZH,No,7,0,2.9308103453054657
7481-ATQQS,Yes,4,2,4.8640451840372325
2277-VWCNI,No,8,0,3.290384122601961
1088-CNNKB,No,7,0,0.29654969423845295
8642-GVWRF,Yes,5,5,1.7660856828911051
1930-BZLHI,No,5,1,6.969418997285452
3400-ESFUW,Yes,2,3,1.661054149603193
5868-YTYKS,No,15,1,4.763212501022141
3525-DVKFN,No,8,0,3.1649885999828524
1482-OXZSY,No,5,1,6.072051407698221
0377-JBKKT,No,4,0,3.2723062838950256
5778-BVOFB,No,2,0,3.907342398911391
3373-YZZYM,No,6,0,7.266824929725614
2057-ZBLPD,Yes,4,1,2.1930913442658215
0228-MAUWC,No,3,0,2.0301561788022764
5502-RLUYV,Yes,6,2,4.453678421698453
0023-HGHWL,Yes,4,1,7.612481235444733
7663-YJHSN,No,3,1,6.313038634668117
4915-BFSXL,No,7,1,2.866377564421839
3086-RUCRN,No,3,1,4.261004740762904
5215-LNLDJ,No,6,1,5.4270916206132105
7576-JMYWV,No,7,1,0.484277791875012
9039-RBEEE,Yes,1,3,3.1090664570997917
0257-KXZGU,No,5,1,1.426111955135261
1307-ATKGB,No,9,0,4.860828617727425
8417-FMLZI,Yes,3,1,2.2149723874678067
3714-XPXBW,No,7,1,2.7761897534961864
1850-AKQEP,No,6,0,5.0909861289423555
2824-DXNKN,No,5,0,1.5145011245357176
5227-JSCFE,No,11,0,2.537888476360302
0848-ZGQIJ,No,2,0,1.8939851776448344
3621-CHYVB,No,9,0,1.6396544697550521
8042-RNLKO,No,8,0,2.3321446419063117
1792-UXAFY,Yes,1,0,1.8323519880716421
5372-FBKBN,No,2,0,11.91968817013391
0420-TXVSG,No,7,1,2.612333926807549
6217-TOWGS,No,5,0,1.1663836995234833
0515-YPMCW,Yes,1,0,1.4608207488864906
0378-XSZPU,Yes,2,0,1.9577373756740253
1045-LTCYT,No,5,0,6.424706738630135
1544-JJMYL,No,6,1,5.00886346288168
4636-JGAAI,No,6,1,3.2834592294450022
6874-SGLHU,No,6,1,4.777328667081159
5951-AOFIH,No,8,1,3.7295423665367564
4729-XKASR,Yes,2,2,4.941785141758418
3059-NGMXB,No,6,2,2.123116167877833
8652-YHIYU,No,4,1,3.309675033723009
5278-PNYOX,No,6,1,4.1037263484463065
5449-FIBXJ,Yes,5,1,3.83237306933921
3486-HOOGQ,No,7,1,6.768100963721572
5061-PBXFW,No,8,3,1.134475141847442
8630-FJLIB,No,12,2,3.091197543899521
3891-NLXJB,No,7,0,1.281164058784583
4749-OJKQU,No,6,1,6.5725369667222795
0577-WHMEV,No,9,0,3.9204390259285806
5453-AXEPF,No,5,0,3.040524061898689
3639-XJHKQ,No,12,2,2.5752777468114094
3716-LRGXK,No,7,0,2.2026233464973237
2263-SFSQZ,No,4,0,2.0669083583328693
9950-MTGYX,No,12,0,6.604916366255258
3397-AVTKU,No,5,0,1.1881544218940607
4825-FUREZ,No,9,1,1.9590363446911274
9837-BMCLM,Yes,1,0,2.6985311003179286
2672-OJQZP,No,5,0,20.44196826759369
0137-UDEUO,Yes,5,1,1.7895344101843125
3134-DSHVC,No,7,1,2.580683475932306
6161-UUUTA,Yes,1,0,2.9856070881013643
7821-DPRQE,No,2,0,8.442685203893063
6543-XRMYR,Yes,1,1,1.749918370770699
2001-EWBQU,No,7,1,4.849321628995016
4925-LMHOK,Yes,0,1,2.495467512886459
1608-GMEWB,No,5,1,6.044779559816212
6695-AMZUF,No,7,0,2.252230013826822
1455-UGQVH,Yes,4,0,5.25133835683043
8410-BGQXN,No,8,0,5.3691206509873135
8280-MQRQN,Yes,3,2,2.7623405538356414
1619-YWUBB,No,6,0,5.089699591433783
7611-YKYTC,No,6,1,1.436919195840891
2037-SGXHH,Yes,7,1,3.151837640835326
3178-FESZO,Yes,0,1,2.2132378469919836
0365-GXEZS,No,5,2,3.7921058020478777
0082-OQIQY,No,10,1,1.7762571888989576
6087-MVHJH,Yes,3,1,3.0875737033971298
4603-JANFB,Yes,4,1,2.0008285982586447
3018-TFTSU,Yes,6,1,1.1290733938737691
3606-SBKRY,No,7,0,8.048331489103616
4806-KEXQR,Yes,3,2,4.125098129750971
0667-NSRGI,No,5,2,1.5806046735016366
7083-YNSKY,Yes,3,1,0.9421383945693779
6893-ODYYE,No,4,0,6.775044431601671
8242-JSVBO,No,4,0,2.128329466634
2479-BRAMR,Yes,4,0,1.3188757017946708
9541-ZPSEA,No,4,0,1.926731863147705
2665-NPTGL,No,4,1,4.987484109014272
1139-WUOAH,No,3,1,7.408438349698738
4693-VWVBO,No,5,0,8.135285477705438
7434-SHXLS,Yes,2,0,2.260138108385022
6937-GCDGQ,No,3,0,6.859996087458479
0988-JRWWP,No,6,0,1.8075723837121884
5075-JSDKI,No,6,0,4.165925546981254
7908-QCBCA,Yes,1,0,1.4602497450303586
8644-XYTSV,No,4,2,9.885749954685112
6711-FLDFB,Yes,1,1,3.458169080353096
3873-WOSBC,No,5,3,3.7857471994327483
7465-ZZRVX,No,7,1,3.042944276480499
7975-JMZNT,No,5,0,4.8446836322398035
7251-XFOIL,No,9,1,3.872601146948751
4116-IQRFR,No,5,0,8.48151715474036
3714-JTVOV,Yes,3,2,0.8348826719786452
8259-DZLIZ,No,6,1,3.3782728242877758
0442-ZXKVS,No,4,0,3.921641646296495
7853-WNZSY,No,4,1,1.6015196015190902
3120-FAZKD,No,6,1,1.062513194818437
8606-OEGQZ,No,1,0,13.022981335104308
0225-ZORZP,No,2,1,5.694970923713127
4702-IOQDC,Yes,4,1,0.6965929167728279
9489-JMTTN,No,6,0,0.9274496961750418
0575-CUQOV,No,9,0,9.95422683696003
0967-BMLBD,No,5,0,3.3486177062740228
6178-KFNHS,Yes,2,1,0.9197719973755571
2830-LEWOA,No,7,0,1.5456010563960099
5006-MXVRN,No,7,0,3.4826635362928067
1264-BYWMS,Yes,2,0,2.128511717145595
9658-WYUFB,Yes,4,1,0.24317059206695235
8327-WKMIE,No,8,1,1.49157316116369
6917-FIJHC,No,4,0,3.8951528742185544
5329-KRDTM,No,13,1,2.0671045032928475
7797-EJMDP,No,3,0,1.202198808772243
3530-VWVGU,No,5,0,2.8874352529080567
2013-SGDXK,Yes,4,0,1.8882994522504257
6368-NWMCE,No,7,0,0.948280299131667
3633-CDBUW,No,9,1,2.1785451031931875
0707-HOVVN,No,3,1,4.736864126512028
8580-QVLOC,Yes,4,0,3.4221709387774806
3956-MGXOG,No,3,0,1.794809555833709
9274-UARKJ,No,4,1,7.834430078371789
4077-HWUYD,No,7,2,7.466135667229147
2012-NWRPA,Yes,5,2,1.1737858246269688
8808-ELEHO,Yes,6,1,0.7960368980864994
0103-CSITQ,No,10,1,2.847280000650244
3506-LCJDC,Yes,7,2,0.4868757261100666
8671-KKKOS,No,7,3,4.404104317465515
7305-ZWMAJ,No,3,0,0.9184162114549964
9518-XXBXE,No,6,0,4.352028266035699
3934-HXCFZ,Yes,3,1,2.427791720705712
6578-KRMAW,No,9,1,3.1565020120376324
4860-IJUDE,No,9,2,6.289991124217769
7666-WKRON,Yes,5,1,3.7161348220142236
9688-YGXVR,No,5,0,2.6786825866593156
0423-UDIJQ,No,9,0,1.6557217804588
1945-XISKS,No,6,1,8.039041328436952
4910-AQFFX,Yes,3,2,3.0161135918204596
2154-KVJFF,Yes,6,3,0.6780212287186982
5360-LJCNJ,No,4,0,12.296855591930171
2607-FBDFF,No,12,1,2.3317436594244616
9647-ERGBE,Yes,1,3,1.7326098758075823
3428-XZMAZ,Yes,0,0,1.3999988866770607
1100-DDVRV,No,12,0,3.231513955637598
0378-TOVMS,Yes,0,0,1.6437122696284956
4355-HBJHH,Yes,5,2,2.9648329351766716
6728-WYQBC,No,5,0,7.332975590608404
9058-CBREO,Yes,2,2,0.6515196931243663
9029-FEGVJ,No,5,0,3.7258155625903138
7216-KAOID,No,3,1,4.072516934989781
0318-QUUOB,Yes,0,2,0.656731196265451
6145-NNPNO,No,6,1,1.7699068007465577
5520-FVEWJ,Yes,3,0,2.7624821377715887
5339-TJFEK,No,10,0,3.0784637015813465
5572-ZDXHY,Yes,5,1,1.638750797551917
2074-GUHPQ,No,8,0,7.081105248617286
4625-XMOYM,No,3,0,1.4896644195569702
5827-MWCZK,No,3,0,7.3139068158611735
1385-TQOZW,No,5,0,4.0087790194772825
5914-XRFQB,No,4,0,4.2279022986069466
4329-YPDDQ,No,7,0,4.217361394485801
4804-NCPET,No,4,0,9.362728403632813
3750-CKVKH,Yes,3,1,2.1382565827965885
5944-UGLLK,No,6,2,2.009375467918004
8063-GBATB,Yes,2,2,3.6499061611299943
7787-BNTZM,No,5,2,3.5811044345445517
2252-ISRNH,No,6,0,4.565112607541175
9415-TPKRV,No,11,1,5.606537050679392
5322-TEUJK,No,6,0,7.4022899337115025
4547-KQRTM,Yes,3,0,2.5197365479798717
4877-EVATK,Yes,3,2,0.21858783523085915
1866-DIOQZ,No,7,0,5.2434865400124115
8375-KVTHK,No,5,1,2.9870548357284012
2697-NQBPF,No,9,0,2.5896818013939478
3709-OIJEA,No,6,0,6.101077851907283
7639-SUPCW,Yes,1,1,2.305388719390873
1386-ZIKUV,No,9,0,4.220793452830592
0599-XNYDO,No,6,1,6.122900225075778
6377-WHAOX,No,7,2,2.365655795198054
6855-VLGOS,No,6,0,4.299731378199904
8999-XXGNS,No,6,0,3.0923414276149863
8746-OQQRW,No,5,0,4.872360726931605
3181-MIZBN,No,10,1,4.428230458293163
0471-ARVMX,No,6,0,10.530376285816464
7766-CLTIC,No,9,0,7.0130972030491625
5650-YLIBA,No,5,0,9.083898049274906
0825-CPPQH,No,3,0,1.5422731383664885
9084-OAYKL,No,6,0,2.2391610741513963
6122-LJADA,No,3,0,2.7224450011256516
2400-XIWIO,No,5,0,5.1197830935071735
7524-VRLPL,No,5,2,0.45224871120948096
1069-XAIEM,Yes,3,1,4.043350341944538
7569-NMZYQ,No,4,1,3.235333520503864
5201-USSQZ,No,3,1,3.66175888771466
2105-PHWON,No,4,1,9.731865680575824
1494-EJZDW,No,4,2,2.2964683595857434
4884-TVUQF,No,11,0,1.873335985489938
8003-EWNDZ,No,4,0,10.026423002817667
1897-RCFUM,No,5,1,3.8677242457133234
9256-JTBNZ,No,5,0,4.624486518633474
4658-HCOHW,Yes,3,2,1.1117256325291789
2211-RMNHO,No,8,0,0.7733332789730117
2432-TFSMK,No,7,1,9.487907742114432
3440-JPSCL,Yes,1,1,1.1499446891000573
4929-ROART,No,5,0,8.362275367494714
1834-ABKHQ,No,3,0,2.2307483609326013
1741-WTPON,No,8,0,4.766254083058996
3932-IJWDZ,No,9,1,5.982362576587567
1240-HCBOH,No,6,0,0.9187223355284198
3594-KADLU,No,8,0,5.758512341463449
8065-BVEPF,No,8,1,2.998546610387059
3796-ENZGF,No,7,1,5.254087359465277
1734-ZMNTZ,No,6,2,2.8803416261575028
2853-CWQFQ,No,4,1,2.7010180235994192
0813-TAXXS,No,13,2,7.00066457824758
2519-TWKFS,No,5,2,3.9665976362417315
2889-FPWRM,Yes,3,1,7.626418009166631
0626-QXNGV,No,8,2,3.0503271505601823
6723-CEGQI,No,6,0,5.635438650872139
6987-XQSJT,Yes,2,1,0.5558248821827516
4732-RRJZC,No,6,0,4.152605126140475
9499-XPZXM,No,11,0,1.4182482789049573
4338-EYCER,No,6,0,5.093738348700093
3007-FDPEA,No,9,1,8.570212633220617
6350-XFYGW,No,5,2,8.253899606630288
4290-BSXUX,Yes,4,1,1.0749587236474856
8513-OLYGY,No,5,0,2.5790261423505694
0311-QYWSS,No,6,0,6.713169634486888
8705-DWKTI,No,4,1,2.9413702919531075
8755-IWJHN,No,6,0,3.9307579070445944
0325-XBFAC,Yes,4,3,0.5022183833283569
4480-QQRHC,No,5,2,8.993607269341302
0929-PECLO,No,6,0,3.192611881545752
3680-CTHUH,No,3,0,1.4749342739679332
1202-KKGFU,No,9,0,4.923279692429044
6112-KTHFQ,No,7,0,17.456010270898393
1852-XEMDW,No,6,1,11.763746567132534
2462-XIIJB,Yes,4,1,0.2168293584562851
4760-XOHVN,Yes,5,1,2.034925657688936
1820-DJFPH,No,7,1,4.6503816322921425
9426-SXNHE,No,6,1,2.0626577323539492
9068-FHQHD,No,5,0,3.0802785863053623
1269-FOYWN,No,4,1,1.4279037620725292
9470-YFUYI,No,8,0,4.636318803469292
7817-BOQPW,Yes,2,1,1.819020636561284
7402-EYFXX,No,9,0,1.2030416012484013
1853-UDXBW,Yes,3,3,0.7508260516813158
9895-VFOXH,No,6,0,3.8428530848363383
5458-CQJTA,Yes,4,1,1.447810218413654
1230-QAJDW,No,9,0,0.9941140346121679
5701-ZIKJE,No,8,1,9.31443994923557
